IZ,name,YhospResp,EhospResp,employment,income,crime,housing,education,access,no2,pm10
S02002085,New Elgin East,198,135.2677858,10.8,12,385.0758339,0.108197209,0.392011099,13.44690383,7.8521315,8.8413975
S02002086,New Elgin West,120,147.6791709,6.6,5.6,136.0051492,0.081762162,-0.039161834,12.32900447,7.4223155,7.882493
S02002087,Elgin Central West,82,139.1374431,4.75,4.25,214.7160597,0.053971334,-0.913650475,10.5430547,6.914990667,7.778326833
S02002088,Elgin Bishopmill East and Ladyhill,92,115.3545079,9.4,11.2,679.9691703,0.129904238,0.109873652,17.10780187,8.0492065,8.168123
S02002089,Elgin Bishopmill West and Newfield,116,115.7534503,5.6,5,247.3951951,0.056725669,-0.331725367,23.18860857,5.377902,7.8522535
S02002090,Lossiemouth East and Seatown,70,132.0596975,5.8,7.4,236.5672104,0.080374177,0.005916919,7.032636001,5.2715095,8.329147
S02002091,Lossiemouth West,87,127.4267599,7.166666667,9.833333333,217.129196,0.088523245,0.331147711,12.18664349,5.462917,8.244394
S02002092,"Burghead, Roseisle and Laich",122,195.2919027,4.833333333,5.333333333,97.8727101,0.063600105,-0.338313917,31.80239457,3.274975914,7.649938526
S02002093,"Findhorn, Kinloss and Pluscarden Valley",72,127.9322033,4.2,6.2,56.21745427,0.08695362,-0.57362643,40.55743865,2.904718425,7.192497861
S02002094,Forres Central East and seaward,90,155.2880396,8.5,8.166666667,505.5262648,0.075442777,-0.469856461,18.42491496,3.33246975,7.38979335
S02002095,Forres South West and Mannachie,137,210.2126969,9.75,12.25,272.3867607,0.089592783,0.02654314,17.94822064,5.2450795,8.2043785
S02002096,"Rafford, Dallas, Dyke to Dava",84,143.0364858,5.25,6,82.44612092,0.068375732,-0.673058225,64.80754921,2.369519637,6.50697381
S02002098,Springside and Rural,155,95.1690702,14,15.6,464.8824969,0.115950145,0.470759453,38.70927464,6.331020938,8.696934886
S02002099,Irvine Tarryholme,155,112.439551,9.25,9.75,166.2812673,0.074183166,-0.123945618,23.51391896,8.584756125,8.473757625
S02002100,Dreghorn,235,137.5726845,11,13.8,288.3957285,0.10833616,0.35415008,16.02144088,7.251972,9.753001
S02002101,Irvine Broomlands,123,89.2436574,16.75,22.75,327.1379815,0.096329642,0.798379482,21.4353804,7.7107665,8.710798
S02002102,Irvine Bourtreehill,117,77.1048271,18.66666667,26,344.523864,0.150406976,0.904412138,32.42590389,7.289747,9.5055675
S02002103,Irvine Girdle Toll and Staneca,239,149.6591463,12.33333333,13.5,277.5558688,0.093152304,0.057222349,26.59947725,9.0744235,8.949324
S02002104,Irvine Perceton and Lawthorn,205,161.1077579,7.428571429,9,151.1692607,0.08224176,-0.200244772,32.72751041,7.40762425,8.82742475
S02002105,Irvine Castlepark North,212,128.7656189,20,26.6,443.83968,0.179951686,0.822705176,26.18150173,8.8538675,8.9029865
S02002106,Irvine Castlepark South,175,108.6872683,23,30.75,448.0141187,0.162985784,1.093450392,9.011575355,8.8629065,8.8822365
S02002107,Irvine East,162,114.5400345,17.25,21.75,295.3796425,0.127157168,0.435766005,17.75318823,9.779275,8.7957555
S02002108,Irvine Central,205,127.0387448,18.75,21.75,1017.295799,0.109580991,0.545779823,9.626700341,9.779275,8.7957555
S02002109,Irvine Fullarton,253,115.755446,32.25,34.75,880.0141396,0.132907001,1.034287656,15.64439059,8.796493833,8.337229334
S02002110,Stevenston Ardeer,177,92.0217264,22.5,25.75,571.2087824,0.11972098,0.338775115,21.2197125,6.329010929,7.814051643
S02002111,Saltcoats Central,271,154.5610379,30.2,31.6,784.2832354,0.169432094,0.842382077,7.616243182,8.765841,8.2440935
S02002112,Ardrossan Central,210,118.4097309,33,32.25,648.7817877,0.13858867,0.876567944,6.512355737,6.975415,7.7844905
S02002113,Ardrossan North West,109,124.7646326,7.25,7,113.1083674,0.062983648,-0.464297172,25.71437909,5.380553,7.4952955
S02002114,Ardrossan North East,203,141.861186,18.8,22.2,235.2127541,0.144416242,0.515942011,19.92878067,7.2229425,8.0531615
S02002115,Saltcoats North West,115,138.4296725,8.333333333,7.666666667,212.9026808,0.042340112,-0.584017352,21.26636049,7.941999,8.201149
S02002116,Saltcoats North East,300,177.9581886,16.83333333,19.66666667,220.9238279,0.141288231,0.542188257,26.93145299,7.075771,8.115147
S02002117,Stevenston North West,174,120.4020093,18.6,19.4,571.9796777,0.115811521,0.205482316,3.496259648,7.3962855,7.8467845
S02002118,Stevenston Hayocks,228,133.6852081,21.6,25.6,488.9988888,0.136026643,0.7253384,7.393078053,8.347743,8.490936
S02002119,Kilwinning Whitehirst Park and Woodside,166,171.3161469,5.375,4.875,159.8134063,0.041490044,-0.622905175,37.26972351,6.9977505,8.30658375
S02002120,Kilwinning Pennyburn,174,101.1972133,18.25,26,307.3760522,0.146452583,0.72214355,20.43215167,7.781932,8.4717955
S02002121,Kilwinning West and Blacklands,305,155.1065878,20.6,25,413.0123134,0.141499232,0.841951054,12.91980828,7.712769,8.318902
S02002122,Kilwinning Central and North,251,146.594444,19,22.8,423.3354798,0.122117962,0.4107476,10.79843448,7.5736885,8.5370015
S02002123,Dalry East and Rural,123,112.0442504,16.75,15.25,414.6997594,0.097163604,0.045250248,25.73001586,4.962645821,7.648935667
S02002124,Dalry West,108,105.1425367,15.75,20.5,254.535598,0.10563335,0.46804805,15.28505824,5.3967525,7.712674
S02002125,Fairlie and Rural,61,105.3620229,8.5,9,145.8329679,0.065492773,-0.550985633,54.8115537,4.513170058,7.38730243
S02002126,West Kilbride and Seamill,163,190.5477767,9,10,154.3647975,0.075412223,-0.567393329,32.04025348,4.621473333,7.398810667
S02002127,Largs South,140,192.8105257,7.6,7.4,174.860722,0.095242586,-0.797204819,10.23255276,7.642255,7.5255535
S02002128,Largs Central and Cumbrae,178,203.9977473,17.57142857,16.42857143,393.7151441,0.176539554,0.019417183,10.1129346,4.80531825,6.982325821
S02002129,Largs North,111,196.4320249,5.6,5.4,120.1477473,0.048184936,-1.022809243,18.52558681,6.982138,7.612508
S02002130,Skelmorlie and Rural,78,122.7258216,6.5,7,186.4523799,0.087393866,-0.535363424,36.69056845,4.475864491,7.058297837
S02002131,Kilbirnie North,185,117.7603875,14.8,16.8,311.0435162,0.100813131,0.397118106,19.00873047,8.02863525,7.6979065
S02002132,Kilbirnie South and Longbar,168,142.2931692,19.6,22.6,404.3305871,0.167932166,0.757066873,3.524535036,6.046927,7.714558
S02002133,Beith West,148,108.4285719,12.5,15,256.5393091,0.086285167,-0.032284717,11.73541734,6.0127355,7.87857275
S02002134,Beith East and Rural,183,155.0301683,8.6,10.6,227.2534605,0.107589013,-0.074766385,20.99780847,5.225087587,7.88362337
S02002135,Overtown,206,131.1696224,14.83333333,13.83333333,347.4169585,0.100389216,0.502527118,25.45694627,8.45039685,10.55807925
S02002136,Netherton and Kirkhill,186,134.3100414,11.8,12.6,138.4381944,0.104728895,0.136091047,28.36098456,11.171765,10.8649
S02002137,Muirhouse,151,136.4100141,16.6,17.2,313.6483634,0.093242781,0.292012738,26.15955605,13.13427,10.86568
S02002138,Muirhouse and Knowetop,281,233.9966854,11.33333333,12.55555556,348.528229,0.081886658,-0.208662554,19.09523591,15.03273,10.54141784
S02002139,Craigneuk Wishaw,318,153.7717571,27.66666667,32.66666667,970.0410914,0.18689589,1.67619539,12.87034412,12.9055225,10.535319
S02002140,Pather,199,129.743194,15.2,18.8,505.9123347,0.150427264,0.872373144,14.24197541,12.66962,11.02395
S02002141,Wishaw South,299,193.3497674,17.42857143,21,452.4149215,0.126604376,0.627733935,14.77845803,10.1900265,9.969388
S02002142,Wishaw North,297,234.3751569,14,15.375,466.862951,0.11283068,0.307933136,6.90237874,11.40570067,10.01576567
S02002143,Coltness,196,142.0173822,13.2,16.2,224.1434305,0.146006802,0.500368237,19.41350065,10.165998,9.7099935
S02002144,Wishaw East,97,97.2001761,8.75,9.5,205.508607,0.090754439,-0.121681267,22.05825197,9.31876,10.2008365
S02002145,Newmains,286,196.348029,17.22222222,20,388.8956647,0.158363243,1.021284816,20.63722476,9.0192865,10.42096375
S02002146,Allanton - Newmains Rural,125,120.8103358,9,11,238.2736714,0.090515503,0.208933717,32.68305913,7.474030042,9.639959647
S02002147,Shotts,195,159.0820627,13.6,15.4,235.0802005,0.177293542,0.625957634,3.115932206,8.08356375,9.638323
S02002148,Stane,106,95.5559638,16.75,18.75,401.4767175,0.170440689,0.677170447,16.52577637,8.479789,9.607594
S02002149,Harthill and Salsburgh,264,188.8744934,17.125,19.25,293.6217886,0.146526253,0.749660141,20.40865357,8.156419,9.722279819
S02002150,Cleland,170,136.4145492,12,13.8,173.2217736,0.144849078,0.301576853,33.90076642,10.8331658,10.37399295
S02002151,Newarthill,147,110.3560355,14.25,16.25,272.3938594,0.17658216,0.558422749,9.767836133,10.8244605,11.1032075
S02002152,Carfin North,186,121.1775203,12.5,15.5,254.3682184,0.162641305,0.487615298,12.58617811,12.765,10.839005
S02002153,Clydesdale and New Stevenston,126,103.6610218,12.25,16,259.9099198,0.178461765,0.303058209,16.86899852,13.98924,10.82193
S02002154,Carfin and Cleekhimin,231,164.250809,15,17.28571429,313.7739441,0.144630512,0.323306159,23.86104333,13.57279,10.445172
S02002155,Motherwell South,255,158.260969,27.6,27.4,1350.836366,0.123715666,0.942127602,15.61512609,13.534635,10.19050225
S02002156,Ladywell,133,157.8242467,3.8,3.4,295.1973119,0.04187371,-0.780844582,16.07189322,14.09326,10.559935
S02002157,Motherwell West,237,142.5031006,13.8,18.2,260.6232925,0.134242499,0.269262696,13.27780328,14.413645,10.565005
S02002158,Motherwell North,194,102.4210273,18.75,23,619.2323224,0.194571442,0.895198095,18.43163472,12.094275,10.1934055
S02002159,Forgewood,297,169.5836579,18.28571429,21.71428571,686.7882422,0.154743467,0.828270778,23.56633502,13.61789084,10.92419017
S02002160,Holytown,269,171.5855151,13.5,15,291.732596,0.150991039,0.297552563,14.56759357,14.4104575,11.53519375
S02002161,Milnwood,223,167.6811059,16.14285714,17.57142857,354.5508137,0.158297492,0.476424308,18.80661842,15.183185,10.452295
S02002162,Orbiston,286,168.4425184,18.85714286,21,370.6492579,0.194267128,0.67468203,31.93061629,14.501245,10.416109
S02002163,Bellshill South,248,157.4065359,16.33333333,19,566.539184,0.205531619,0.900197581,15.04319124,15.75207,11.58808
S02002164,Hattonrigg,146,92.5902641,8,9.333333333,145.1291188,0.112960193,-0.066851287,24.91966106,14.431215,10.2814545
S02002165,Bellshill Central,224,128.9775107,18.25,20.75,485.8764566,0.156257978,0.605259204,6.628468331,16.2093175,11.1872825
S02002166,Fallside,229,175.298175,13.28571429,13.42857143,404.5346872,0.102887919,0.137815793,15.42607408,17.98517125,11.7112575
S02002167,Viewpark,399,190.5905869,17.14285714,20.42857143,274.9685914,0.235894011,1.314454005,17.7671088,15.66931,11.23610713
S02002168,Birkenshaw,196,159.8590228,6.857142857,6.857142857,175.6054399,0.073561712,-0.327711053,23.871356,15.67533125,11.23921413
S02002169,Kirkwood and Bargeddie,300,206.7968619,16.22222222,18.11111111,265.4531998,0.207492889,0.860740676,24.97106034,15.74010834,11.49614167
S02002170,Kirkshaws,302,195.19579,15.85714286,19.28571429,257.3187829,0.180333307,0.899861079,24.03666025,15.8483825,11.3159325
S02002171,Dundyvan,384,236.1598879,17.875,19.375,315.1125396,0.175043011,0.754228182,14.25115205,15.520885,11.13703
S02002172,Drumpellier and Langloan,88,89.9337282,13,15,366.3015949,0.118623164,0.21506173,23.40613574,15.855955,11.10552
S02002173,Coatbridge West,224,149.2402652,17.2,19.6,384.3939979,0.154917416,0.554795226,19.83191111,15.441315,10.2807625
S02002174,Townhead,256,164.2493028,18.85714286,22.42857143,320.4174222,0.179559974,0.787479176,31.26286734,12.823845,9.74876
S02002175,Sunnyside and Cliftonville,252,149.2852827,13.66666667,15,474.9548085,0.140161393,0.290615008,12.69692488,17.20188,10.51515
S02002176,Cliftonville,150,106.8564748,20.75,21.5,754.1250459,0.157852407,0.728918815,7.453720466,16.3101525,11.1302525
S02002177,Shawhead and Whifflet,200,115.289095,20.25,21.5,438.164916,0.202710297,1.093879518,25.94673824,16.51465,11.965365
S02002178,Greenend and Carnbroe,200,180.2481182,12.28571429,12.71428571,222.3580999,0.116717644,0.199917343,39.75357068,14.233595,10.9434
S02002179,Calderbank and Brownsburn,84,88.2989314,14,14.25,188.5707158,0.130850206,0.59471708,12.91457217,12.5760075,10.45414025
S02002180,Chapelhall West,152,84.8245181,14,15,274.747541,0.150802388,0.447038789,24.50318079,13.25743,10.506715
S02002181,Chapelhall East,155,125.9111863,8.2,9.2,182.356211,0.085417865,0.044190866,26.53888479,12.507445,11.654365
S02002182,Craigneuk Airdrie,121,115.3921595,8.4,9.6,188.9704548,0.113412729,-0.079067905,23.24462101,12.12953,10.365632
S02002183,Petersburn,185,131.4555957,21,24.66666667,393.0979175,0.177357308,1.270093829,19.14177574,12.7878075,10.55481975
S02002184,Gartlea,202,106.2235696,19,24.2,340.1739259,0.177351565,0.964511545,8.753397025,13.38062,10.256321
S02002185,Cairnhill,205,176.6544471,8,7.428571429,383.3907737,0.075285739,-0.363271405,23.67009724,15.45856,10.74015
S02002186,Coatdyke and Whinhall,255,194.2294069,12.28571429,13.85714286,474.7826463,0.13032957,0.309600742,15.47262046,14.52797,10.4091395
S02002187,Thrashbush,295,186.0410553,19.5,21.375,397.4461994,0.181739063,0.880187918,21.259609,13.24029,10.0258835
S02002188,Airdrie North,315,189.6873514,22.83333333,27.5,566.4552189,0.198424133,1.192496643,15.1912451,13.52301,10.547375
S02002189,Drumgelloch,214,161.6698851,13.16666667,15.83333333,489.4462152,0.136499572,0.522837006,6.767720287,13.456185,10.711445
S02002190,Caldercruix and Plains,269,195.0953281,17.125,19.125,454.0342913,0.165280842,0.801026289,41.93628572,7.61579156,9.515819607
S02002191,Glenmavis and Greengairs,186,171.6856608,10.5,11.16666667,163.2579276,0.111158555,0.046358768,38.19307939,9.671546871,9.697665523
S02002192,Gartcosh and Marnock,226,191.745766,8.285714286,9,149.7066468,0.075189254,0.015941338,38.43468046,11.75629679,9.63797477
S02002193,Cardowan and Millerston,159,154.4819618,8.2,9.2,118.1813778,0.089495796,-0.315942156,35.8684531,14.777705,10.2527275
S02002194,Stepps,78,92.7513874,5.666666667,5,197.4574691,0.093832954,-0.673742601,23.72536405,12.97280822,10.33131293
S02002195,Chryston and Muirhead,189,152.6742246,10.6,10.8,192.2896545,0.099332974,-0.052919846,17.30667776,13.2042525,10.008232
S02002196,Moodiesburn West,191,124.3277621,14,14.8,323.7697673,0.155947118,0.506888843,12.38195634,13.574175,10.416115
S02002197,Moodiesburn East,100,112.2332699,7.8,8,121.1536365,0.072318881,-0.074710643,29.25139943,14.10157525,11.4410475
S02002198,Westfield,233,206.441489,6.777777778,6.888888889,206.0239583,0.064235758,-0.267580135,35.48080759,13.480263,10.9249992
S02002199,Condorrat,189,183.6629768,9,10.16666667,158.738528,0.110033088,-0.068317184,15.24335675,12.03575,9.8058535
S02002200,Greenfaulds,171,138.8995526,10.2,12,245.3556246,0.118284657,-0.059351974,17.02509251,8.210655053,8.99577479
S02002201,Seafar,175,124.4386233,13.6,16.6,355.0819897,0.132485822,0.469855426,18.26569903,13.33509,10.60052
S02002202,Cumbernauld Central,225,155.5838866,18.83333333,24.5,849.8836472,0.171451185,0.814300354,14.89941608,13.19803,10.5822375
S02002203,Kildrum,162,142.4346853,14,15.6,470.3822667,0.12128644,0.237858138,15.63248893,11.790255,10.496365
S02002204,Abronhill South,181,132.328587,15.2,16,257.3071848,0.106320779,0.224203867,23.37151561,9.7660185,9.3155855
S02002205,Abronhill North,130,139.8671173,11.33333333,13,249.3948261,0.105246715,0.071472794,14.77451828,10.4745625,9.3490515
S02002206,Village and Castlecary,157,138.3934737,12.2,14,379.8001544,0.106074794,0.286119684,23.08895521,11.66646563,10.30594838
S02002207,Carrickstone,117,155.8770962,3.833333333,4,101.4293568,0.042932984,-0.912376856,35.77815032,11.7705975,10.48645325
S02002208,Balloch West,109,118.6046271,3.6,4.4,74.01473668,0.050035006,-0.929548316,31.63800583,11.068405,10.0691215
S02002209,Balloch East,116,99.3926987,7.75,7.75,134.6574271,0.069822774,-0.417982903,25.34587433,12.4972925,10.53150375
S02002210,Kilsyth East and Croy,295,240.0978769,11.125,12.375,260.7944991,0.099463205,-0.145625451,30.39869488,8.083759105,8.770528593
S02002211,Kilsyth Bogside,107,110.1070049,16,18,340.9969579,0.149084759,0.472206055,16.53750932,9.470735,9.111458
S02002212,Balmalloch,189,137.4596439,13.83333333,15.33333333,347.4100279,0.13697059,0.35660484,21.18554601,6.801877137,8.220148364
S02002219,"Powmill, Cleish and Scotlandwell",76,147.5134256,3.6,3.6,299.358986,0.037081283,-1.054559931,52.21317883,5.380578366,9.76725467
S02002220,Kinross,156,192.0224534,6,7.4,241.0516952,0.070617247,-0.526712315,7.01121534,7.346851,10.7939375
S02002221,Milnathort and Crook of Devon,70,145.8147642,4.5,5.75,81.46573659,0.04964499,-0.822342472,32.68623066,4.065960582,8.943676879
S02002222,"Muthill, Greenloaning and Gleneagles",103,150.1092206,4.2,5.2,120.6012772,0.077048604,-0.78736115,36.47771647,3.397894367,8.28236377
S02002223,Auchterarder,126,184.4916252,5.4,5.6,109.6917104,0.091443151,-0.448312114,9.162753139,4.93727475,9.50676
S02002224,"Comrie, Gilmerton and St Fillans",105,169.1348574,5,5.8,102.4778173,0.085569553,-0.437943507,41.64232078,2.471537289,7.276992557
S02002225,Crieff North,78,149.2523504,5.5,4.75,128.4826052,0.068932262,-0.942542963,12.11742509,3.2560515,9.6631575
S02002226,Crieff South,188,169.7714094,10,12.4,228.6584679,0.128038599,0.028621639,6.105884384,4.060727167,10.09143817
S02002227,Aberuthven and Almondbank,124,160.9853492,4.8,5,97.69442476,0.074482605,-0.62679712,53.77137354,3.251690544,10.31359332
S02002228,"Glenfarg, Dunning and Rhynd",86,151.0858817,3.2,4.2,92.92645952,0.080077663,-0.66727966,61.44349334,3.874254458,9.477577525
S02002229,Bridge of Earn and Abernethy,155,202.9048665,6,7.5,134.7725137,0.081120225,-0.426044058,40.62359712,4.304633723,9.753614877
S02002230,Moncrieffe and Friarton,146,149.3342061,8,10.2,277.4900537,0.093621648,-0.027340301,22.43566454,6.8801745,12.130025
S02002231,"Viewlands, Craigie and Wellshill",151,219.3883399,4.714285714,5.142857143,155.1253512,0.078760321,-0.818735161,8.818752427,8.489016,9.7739435
S02002232,Burghmuir and Oakbank,117,181.6277306,3.2,2.4,84.88573633,0.031572633,-0.911498909,20.95062591,7.3598895,9.8150195
S02002233,Western Edge,95,159.3307937,2.333333333,1.833333333,122.7737396,0.041231826,-0.856487517,32.32761516,9.835079669,10.79050067
S02002234,Letham,305,194.6848914,14,19.25,254.5027942,0.186684872,0.868924166,16.1820587,8.733118,10.33969
S02002235,"Hillyland, Tulloch and Inveralmond",258,195.2830507,14.75,17.75,333.1649149,0.154002162,0.715467675,34.04665442,8.71045125,10.1934325
S02002236,North Muirton and Old Scone,120,116.2020986,12.4,14,220.8212069,0.127069948,0.650420171,25.550642,5.191060056,10.31474272
S02002237,Muirton,139,103.7928718,11.5,15.5,308.8856471,0.150385323,0.593286372,12.57207566,7.9712755,10.182125
S02002238,North Inch,86,82.7227581,11,12.33333333,535.5546603,0.279172574,0.188982386,3.791307489,7.9712755,10.182125
S02002239,Central and South Inch,167,143.9020459,16.16666667,16.66666667,1159.245346,0.267678032,0.564685355,8.030628371,9.3371705,10.9948175
S02002240,Gannochy and Walnut Grove,146,167.8818597,8.8,6.6,277.7456001,0.062461534,-0.700020348,38.46024631,6.91832325,10.5232035
S02002241,Scone,161,230.9860653,7,6.714285714,134.0798176,0.053921236,-0.747297637,9.522616279,4.735039445,10.09904983
S02002242,"Guildtown, Balbeggie and St Madoes",107,147.6863328,5.25,5,93.86297393,0.067080247,-0.500807432,59.61590288,3.76904382,10.48969764
S02002243,Errol and Inchture,108,152.3110829,4.8,5.2,110.9523012,0.058248724,-0.371011482,54.51862646,4.406778618,11.11866505
S02002244,"Invergowrie, Longforgan and Abernyte",106,150.3035355,4.25,5,105.9984862,0.083205491,-0.613041411,32.36238529,3.943483036,10.56519165
S02002245,Coupar Angus and Meigle,114,209.5953464,7.333333333,8.5,109.9314904,0.097760845,-0.168471014,34.60509127,3.143409139,11.18329482
S02002246,Alyth,105,127.1474726,8.25,9.25,143.1202666,0.100687257,0.115343397,18.41591525,2.643186903,9.419013702
S02002247,"Blair Atholl, Strathardle and Glenshee",108,164.7479876,5,5.6,123.4488126,0.087315256,-0.289907219,67.27456493,2.201551243,6.898449379
S02002248,Blairgowrie East (Rattray),114,116.1681923,15.25,18.75,192.3967202,0.13325583,0.799291848,14.71106248,3.840492,9.57707475
S02002249,Blairgowrie West,165,264.9465646,6.428571429,8.285714286,197.3241882,0.081212187,-0.403559718,11.19213026,3.7791466,9.3070398
S02002250,Stanley and Murthly,136,178.830164,5.428571429,7.142857143,94.89896827,0.060698631,-0.227409282,43.44604266,2.936250098,9.27998048
S02002251,Luncarty and Dunkeld,167,227.4574768,6.142857143,7.285714286,82.1310913,0.081985621,-0.400043609,35.73929436,2.580495217,7.659423637
S02002252,Pitlochry,99,168.6367863,4.5,5.25,167.6196667,0.109730539,-0.483861948,33.47059193,2.464634332,6.93136887
S02002253,Rannoch and Aberfeldy,101,193.028795,5.333333333,5.833333333,157.6961454,0.094441716,-0.378571718,56.80660126,2.027205055,6.289781148
S02002254,Lochwinnoch,117,100.5165426,9,9.5,157.4376653,0.103097575,-0.650613039,20.48460158,5.8121165,7.6042265
S02002255,Renfrewshire Rural South and Howwood,190,144.5536097,3.8,3.6,172.8406623,0.058248864,-0.643207159,46.59914883,5.276753348,7.523977968
S02002256,Renfrewshire Rural North and Langbank,191,200.5507198,3.8,3.6,247.3173125,0.053593383,-0.987608029,49.54757663,7.129075356,8.112287138
S02002257,Kilbarchan,118,127.1314154,7,7.75,94.23054812,0.092629554,-0.657817077,27.98004182,7.255083,8.0069215
S02002258,Johnstone South West,238,186.7653961,15.5,19.16666667,329.9690575,0.145319258,0.72716468,27.07240237,7.9133025,8.956611
S02002259,Johnstone North West,215,124.0115945,22.75,26.25,524.8604841,0.14943363,1.183073181,5.067228838,9.0255535,8.874285
S02002260,Johnstone North East,227,139.4809188,15.6,18.2,462.994881,0.14679146,0.230157567,7.753206318,11.76692834,9.350321
S02002261,Johnstone South East,182,146.6495454,17,17,369.0393725,0.156436556,0.436793819,11.46778629,9.7865045,8.8484015
S02002262,Elderslie and Phoenix,230,190.8401854,9.166666667,9.166666667,253.5698127,0.104429151,-0.136767179,22.85141443,11.22780267,9.320047334
S02002263,Paisley Ferguslie,268,123.3405901,30.71428571,35.42857143,1092.860863,0.229883027,1.497551968,11.61531983,12.4391125,9.44159175
S02002264,Paisley North West,185,116.5954381,24.75,26.25,916.2276963,0.221564335,0.560734633,5.443755618,11.672035,9.443664
S02002265,Paisley West,264,193.2771185,12,14.57142857,241.5937034,0.142838051,0.076140987,27.4383443,9.2424745,8.7552675
S02002266,Paisley Foxbar,249,176.2832674,19,20,275.3106982,0.176657061,0.435790871,44.97299434,8.820278,8.5910965
S02002267,Paisley South West,135,174.9960893,4.571428571,3.285714286,196.9581675,0.06826879,-0.660907519,28.92649703,9.82604825,8.86233825
S02002268,Paisley Glenburn West,240,152.8700171,15.4,17.8,191.2575972,0.187946074,0.531086488,28.38365529,10.437915,8.948198
S02002269,Paisley Glenburn East,165,116.8225808,11.75,15.25,360.4876625,0.147961266,0.105649561,13.52584543,10.54141,8.8099655
S02002270,Paisley South,96,125.7841222,5,4.5,352.6490127,0.055494467,-0.890322195,15.79319202,12.44126,9.41103125
S02002271,Paisley South East,284,232.2170438,16.71428571,17.42857143,315.4085354,0.153861631,0.308288377,9.155934016,11.81713,9.122964
S02002272,Paisley Dykebar,109,129.2921101,8,7.2,115.3524151,0.090729547,-0.287745952,31.49320279,11.647515,9.1250335
S02002273,Paisley East,226,141.9535,17.16666667,16.83333333,272.8027613,0.202895799,0.45406144,11.61765854,13.663855,9.641734
S02002274,Paisley Central,251,207.4635582,15.875,19.25,1138.528148,0.219310018,0.624183794,5.758604913,15.648615,9.953698
S02002275,Paisley North East,277,216.4308375,15.71428571,16.28571429,552.3427935,0.156307947,-0.031643265,5.052813822,14.3385225,9.88041475
S02002276,Paisley Ralston,184,198.4998142,4.4,3.2,80.03514497,0.044175477,-0.887972768,15.35449906,13.688265,9.6793785
S02002277,Paisley Gallowhill and Hillington,367,197.5366324,20.28571429,26.14285714,393.3879385,0.202850482,0.795166296,16.78833285,18.30469,11.53551
S02002278,Paisley North,275,154.2468406,19.66666667,21.5,1212.569218,0.21145823,0.712013479,8.655089796,17.56156,10.15641325
S02002279,Renfrew West,314,226.3103143,14.22222222,15.77777778,398.9227982,0.141341583,0.286917602,15.07296128,14.91108167,10.04484184
S02002280,Renfrew South,297,210.1398367,10.66666667,11.83333333,158.977897,0.11608553,0.154407315,18.00999905,15.553775,10.798155
S02002281,Renfrew East,191,194.6563092,8.375,7.25,205.9822227,0.096514396,-0.105644553,24.39922557,18.05192,12.26908
S02002282,Renfrew North,204,167.1356625,12.66666667,13.5,510.5071252,0.189638944,0.452112357,7.313553382,15.79062,10.9742543
S02002283,Erskine East and Inchinnan,182,192.1104628,4.222222222,3.666666667,76.95228158,0.049618678,-0.69195905,29.14133175,12.16698125,9.703487875
S02002284,Erskine Central,263,190.9555458,9.571428571,10.28571429,130.8578297,0.080006848,-0.007370728,20.04092824,10.02471575,9.07444425
S02002285,Erskine West,227,199.5461579,8.571428571,9.142857143,138.0440113,0.099240685,-0.15639514,21.63800739,9.799869,9.166513
S02002286,Bishopton,136,167.4616117,4,3.166666667,107.9682561,0.049855333,-0.95432767,21.93163355,8.613079,9.0746455
S02002287,Linwood South,276,167.6155791,22.5,26.66666667,418.4773025,0.169657345,0.740118664,9.983150194,10.4795675,9.1329345
S02002288,Linwood North,260,163.3043356,11.16666667,13.16666667,149.2019841,0.145916996,0.212609567,21.02970433,10.4795675,9.1329345
S02002289,Houston South,68,110.4504761,3.25,2.5,50.83034204,0.038609326,-1.201676801,46.3850438,8.2227705,8.225387
S02002290,Houston North,110,114.7820258,3.75,3.75,83.23608437,0.041766924,-1.220665388,27.9718215,7.71554925,8.06150275
S02002291,Bridge of Weir,125,180.4820648,7.285714286,8.428571429,118.6540948,0.088931414,-0.787202297,23.48326928,5.300545945,7.312018389
S02002292,Tweeddale West Area,132,217.6731876,3.857142857,4.714285714,86.61467923,0.064420016,-0.97572308,60.58145086,3.134931085,8.057840012
S02002293,Peebles North,196,176.5628725,8,9.8,200.4133059,0.124884695,-0.246906074,7.778264708,4.4216835,8.16214525
S02002294,Peebles South,150,171.9090021,3.6,3.6,76.4232723,0.048581135,-0.917688037,25.45557897,3.94303975,8.4779465
S02002295,Tweeddale East Area,237,218.5160469,6.857142857,7.285714286,90.48933582,0.088278927,-0.344899006,34.62381345,3.134653668,7.821501219
S02002296,Earlston Stow and Clovernfords Area,177,202.1635414,5.333333333,6.166666667,82.04162744,0.076803088,-0.634549645,40.40004621,3.614543422,8.465324961
S02002297,Galashiels North,180,125.0597074,10.75,11.5,475.8813002,0.131239361,0.052046267,16.46022139,5.365724,9.009769
S02002298,Galashiels West,150,104.1352438,12,13.5,400.6214474,0.134830759,0.356160042,5.185093998,4.064867,8.511834
S02002299,Galashiels South,128,134.0938743,9.25,9,342.2361993,0.085115729,-0.144236126,16.17224361,4.1408295,9.394820644
S02002300,Langlee,189,90.7690522,20.66666667,22.33333333,517.6417828,0.139570838,1.226604183,22.63306165,4.8605565,9.186602
